state_id,state_name,date,day,total_positive,positive_per_100k,positive_increase,positive_increase_per_100k,population_18_plus
MN,Minnesota,2020-09-30,92,99134,2286.0503058359612,687,15.8423604425253,4336475
MO,Missouri,2020-09-30,92,126113,2645.6294029402689,1351,28.3416089013211,4766843
MS,Mississippi,2020-09-30,92,98190,4311.1813225171082,552,24.2363997355071,2277566
MT,Montana,2020-09-30,92,13071,1555.7195396279413,347,41.3001821016675,840190
NC,North Carolina,2020-09-30,92,210632,2572.6457424845515,1495,18.2598341420791,8187369
ND,North Dakota,2020-09-30,92,21803,3746.9216743341966,444,76.3029502088879,581891
NE,Nebraska,2020-09-30,92,45044,3088.7300165805638,466,31.9542711066189,1458334
NH,New Hampshire,2020-09-30,92,8266,748.4213976448176,33,2.9878908930896,1104458
NJ,New Jersey,2020-09-30,92,205275,2956.3143793172775,712,10.2540291709848,6943612
NM,New Mexico,2020-09-30,92,29435,1815.8644927701634,278,17.1500026835436,1620991
NV,Nevada,2020-09-30,92,79980,3349.9237911185554,385,16.1255396296655,2387517
NY,New York,2020-09-30,92,458649,2973.3627863176651,1000,6.4828720575378,15425262
OH,Ohio,2020-09-30,92,153987,1690.1068051090754,1080,11.8536977116107,9111081
OK,Oklahoma,2020-09-30,92,87199,2902.0548581188412,980,32.6152107358624,3004733
OR,Oregon,2020-09-30,92,33509,999.9179392302700,218,6.5051810185980,3351175
PA,Pennsylvania,2020-09-30,92,158967,1563.5007498493220,1153,11.3401923957568,10167376
RI,Rhode Island,2020-09-30,92,24748,2894.9566364786996,192,22.4596603444282,854866
SC,South Carolina,2020-09-30,92,147942,3664.1700088494677,308,7.6284244009520,4037531
SD,South Dakota,2020-09-30,92,22389,3353.8658813166796,392,58.7214893687140,667558
TN,Tennessee,2020-09-30,92,196139,3687.4311799144333,1528,28.7265400706094,5319123
TX,Texas,2020-09-30,92,748967,3468.0706504437775,5683,26.3149718298296,21596071
UT,Utah,2020-09-30,92,73042,3210.9563411574073,906,39.8281323771065,2274774
VA,Virginia,2020-09-30,92,148271,2221.3978786370145,755,11.3114189448439,6674671
VT,Vermont,2020-09-30,92,1756,344.3245278283240,3,0.5882537491372,509984
WA,Washington,2020-09-30,92,87042,1462.4404721100999,404,6.7878260004651,5951832
WI,Wisconsin,2020-09-30,92,129123,2834.2322168242630,2459,53.9747141963156,4555837
WV,West Virginia,2020-09-30,92,15848,1106.2558460958550,156,10.8894442195200,1432580
WY,Wyoming,2020-09-30,92,5948,1336.5541261726869,127,28.5377225998539,445025
AK,Alaska,2020-10-01,93,8026,1455.1401293054997,137,24.8385494287134,551562
AL,Alabama,2020-10-01,93,155744,4082.5410189943115,1043,27.3403166915648,3814879
AR,Arkansas,2020-10-01,93,84821,3659.7862747982978,1124,48.4974213092664,2317649
AZ,Arizona,2020-10-01,93,219212,3887.7846710842867,705,12.5033674849663,5638481
CA,California,2020-10-01,93,813687,2657.5808631785488,3062,10.0007897423121,30617582
CO,Colorado,2020-10-01,93,71218,1582.8976464126980,682,15.1581930811517,4499217
CT,Connecticut,2020-10-01,93,57742,2034.7115260265969,192,6.7656924421930,2837847
DC,Delaware,2020-10-01,93,15358,1994.0482373226416,32,4.1548081517336,770192
DE,District of Columbia,2020-10-01,93,20787,3598.9757280796979,174,30.1256447147673,577581
FL,Florida,2020-10-01,93,700602,4061.9770349948237,2551,14.7902852350861,17247808
GA,Georgia,2020-10-01,93,319334,3935.8149621953026,1308,16.1211958969338,8113542
HI,Hawaii,2020-10-01,93,12589,1128.0425518188107,120,10.7526496320802,1116004
IA,Iowa,2020-10-01,93,86634,3567.7854106840829,1038,42.7472038263277,2428229
ID,Idaho,2020-10-01,93,42048,3140.5729035958843,614,45.8597736588630,1338864
IL,Illinois,2020-10-01,93,297929,3023.4486773116069,2166,21.9810419095051,9853946
IN,Indiana,2020-10-01,93,121176,2346.4417354327690,1157,22.4040493818554,5164245
KS,Kansas,2020-10-01,93,59749,2699.8315457664125,1120,50.6085680305676,2213064
KY,Kentucky,2020-10-01,93,69728,2012.4670904715479,888,25.6291701517143,3464802
LA,Louisiana,2020-10-01,93,168009,4717.8113672945138,551,15.4724691140313,3561164
MA,Massachusetts,2020-10-01,93,132870,2398.5040353246374,754,13.6108379817474,5539703
MD,Maryland,2020-10-01,93,125510,2664.1941518486655,785,16.6631536068935,4710993
ME,Maine,2020-10-01,93,5431,495.8141997681149,40,3.6517341172389,1095370
MI,Michigan,2020-10-01,93,139012,1772.4511929479363,998,12.7248459885624,7842924
MN,Minnesota,2020-10-01,93,100200,2310.6324837569685,1066,24.5821779210073,4336475
MO,Missouri,2020-10-01,93,127912,2683.3692655705254,1799,37.7398626302565,4766843
MS,Mississippi,2020-10-01,93,98886,4341.7402613140519,696,30.5589387969438,2277566
MT,Montana,2020-10-01,93,13500,1606.7794189409538,429,51.0598793130125,840190
NC,North Carolina,2020-10-01,93,212909,2600.4568744855643,2277,27.8111320010128,8187369
ND,North Dakota,2020-10-01,93,22170,3809.9919057005522,367,63.0702313663556,581891
NE,Nebraska,2020-10-01,93,45564,3124.3871431373060,520,35.6571265567421,1458334
NH,New Hampshire,2020-10-01,93,8317,753.0390472068653,51,4.6176495620476,1104458
NJ,New Jersey,2020-10-01,93,205889,2965.1570393046155,614,8.8426599873380,6943612
NM,New Mexico,2020-10-01,93,29661,1829.8065812826845,226,13.9420885125210,1620991
NV,Nevada,2020-10-01,93,80410,3367.9341340815584,430,18.0103429630030,2387517
NY,New York,2020-10-01,93,460031,2982.3221155011824,1382,8.9593291835173,15425262
OH,Ohio,2020-10-01,93,155314,1704.6714873899156,1327,14.5646822808402,9111081
OK,Oklahoma,2020-10-01,93,88369,2940.9934260381871,1170,38.9385679193459,3004733
OR,Oregon,2020-10-01,93,33862,1010.4515580356144,353,10.5336188053444,3351175
PA,Pennsylvania,2020-10-01,93,160123,1574.8704483831423,1156,11.3696985338203,10167376
RI,Rhode Island,2020-10-01,93,24914,2914.3748844848198,166,19.4182480061203,854866
SC,South Carolina,2020-10-01,93,148323,3673.6064689038920,381,9.4364600544243,4037531
SD,South Dakota,2020-10-01,93,23136,3465.7662704963464,747,111.9003891796668,667558
TN,Tennessee,2020-10-01,93,197432,3711.7396984427696,1293,24.3085185283363,5319123
TX,Texas,2020-10-01,93,752501,3484.4347381521389,3534,16.3640877083614,21596071
UT,Utah,2020-10-01,93,74050,3255.2684354577642,1008,44.3120943003569,2274774
VA,Virginia,2020-10-01,93,148721,2228.1397839683784,450,6.7419053313639,6674671
VT,Vermont,2020-10-01,93,1759,344.9127815774613,3,0.5882537491372,509984
WA,Washington,2020-10-01,93,87522,1470.5052158730287,480,8.0647437629288,5951832
WI,Wisconsin,2020-10-01,93,132123,2900.0818071410369,3000,65.8495903167738,4555837
WV,West Virginia,2020-10-01,93,16024,1118.5413729076212,176,12.2855268117662,1432580
WY,Wyoming,2020-10-01,93,6083,1366.8895005898545,135,30.3353744171676,445025
AK,Alaska,2020-10-02,94,8167,1480.7038918562192,141,25.5637625507196,551562
AL,Alabama,2020-10-02,94,156698,4107.5483652299326,954,25.0073462356211,3814879
AR,Arkansas,2020-10-02,94,85779,3701.1212655583309,958,41.3349907600331,2317649
AZ,Arizona,2020-10-02,94,219763,3897.5568065228915,551,9.7721354386048,5638481
CA,California,2020-10-02,94,817277,2669.3061522624484,3590,11.7252890838996,30617582
CO,Colorado,2020-10-02,94,71898,1598.0113873147261,680,15.1137409020281,4499217
CT,Connecticut,2020-10-02,94,58297,2054.2686057423110,555,19.5570797157141,2837847
DC,Delaware,2020-10-02,94,15423,2002.4876913808505,65,8.4394540582089,770192
DE,District of Columbia,2020-10-02,94,20937,3624.9461114544973,150,25.9703833747994,577581
FL,Florida,2020-10-02,94,703212,4077.1093926834065,2610,15.1323576885828,17247808
GA,Georgia,2020-10-02,94,320634,3951.8375575057108,1300,16.0225953104082,8113542
HI,Hawaii,2020-10-02,94,12694,1137.4511202468808,105,9.4085684280702,1116004
IA,Iowa,2020-10-02,94,87559,3605.8790171767160,925,38.0936064926331,2428229
ID,Idaho,2020-10-02,94,42561,3178.8889685584197,513,38.3160649625354,1338864
IL,Illinois,2020-10-02,94,300385,3048.3727026715998,2456,24.9240253599928,9853946
IN,Indiana,2020-10-02,94,122640,2374.7905066471478,1464,28.3487712143789,5164245
KS,Kansas,2020-10-02,94,61111,2761.3751793892992,1362,61.5436336228866,2213064
KY,Kentucky,2020-10-02,94,70727,2041.2999068922265,999,28.8328164206786,3464802
LA,Louisiana,2020-10-02,94,168826,4740.7533042566981,817,22.9419369621843,3561164
MA,Massachusetts,2020-10-02,94,133631,2412.2412338712021,761,13.7371985465647,5539703
MD,Maryland,2020-10-02,94,126222,2679.3077383048542,712,15.1135864561887,4710993
ME,Maine,2020-10-02,94,5468,499.1920538265609,37,3.3778540584460,1095370
MI,Michigan,2020-10-02,94,139996,1784.9975340829517,984,12.5463411350155,7842924
MN,Minnesota,2020-10-02,94,101366,2337.5206821208470,1166,26.8881983638785,4336475
MO,Missouri,2020-10-02,94,129397,2714.5219592925548,1485,31.1526937220294,4766843
MS,Mississippi,2020-10-02,94,99558,4371.2454436007562,672,29.5051822867043,2277566
MT,Montana,2020-10-02,94,13855,1649.0317666242160,355,42.2523476832621,840190
NC,North Carolina,2020-10-02,94,214684,2622.1366106743204,1775,21.6797361887561,8187369
ND,North Dakota,2020-10-02,94,22641,3890.9349001788995,471,80.9429944783473,581891
NE,Nebraska,2020-10-02,94,46185,3166.9699808137231,621,42.5828376764171,1458334
NH,New Hampshire,2020-10-02,94,8534,772.6866933826366,217,19.6476461757713,1104458
NJ,New Jersey,2020-10-02,94,206629,2975.8143168137851,740,10.6572775091696,6943612
NM,New Mexico,2020-10-02,94,30000,1850.7197140514660,339,20.9131327687816,1620991
NV,Nevada,2020-10-02,94,81182,3400.2689823779265,772,32.3348482963682,2387517
NY,New York,2020-10-02,94,461629,2992.6817450491279,1598,10.3596295479454,15425262
OH,Ohio,2020-10-02,94,156809,1721.0800782036731,1495,16.4085908137574,9111081
OK,Oklahoma,2020-10-02,94,89559,2980.5976105031628,1190,39.6041844649758,3004733
OR,Oregon,2020-10-02,94,34163,1019.4334822860638,301,8.9819242504495,3351175
PA,Pennsylvania,2020-10-02,94,161284,1586.2893238137352,1161,11.4188754305929,10167376
RI,Rhode Island,2020-10-02,94,25076,2933.3252229004312,162,18.9503384156113,854866
SC,South Carolina,2020-10-02,94,149185,3694.9561501818810,862,21.3496812779889,4037531
SD,South Dakota,2020-10-02,94,23522,3523.5889615583964,386,57.8226910620500,667558
TN,Tennessee,2020-10-02,94,198403,3729.9945874536084,971,18.2548890108388,5319123
TX,Texas,2020-10-02,94,756004,3500.6552812314796,3503,16.2205430793407,21596071
UT,Utah,2020-10-02,94,75157,3303.9326104483346,1107,48.6641749905705,2274774
VA,Virginia,2020-10-02,94,149687,2242.6124074130395,966,14.4726234446612,6674671
VT,Vermont,2020-10-02,94,1773,347.6579657401017,14,2.7451841626404,509984
WA,Washington,2020-10-02,94,88116,1480.4853362796531,594,9.9801204066244,5951832
WI,Wisconsin,2020-10-02,94,134948,2962.0901713559989,2825,62.0083642149620,4555837
WV,West Virginia,2020-10-02,94,16307,1138.2959415879043,283,19.7545686802831,1432580
WY,Wyoming,2020-10-02,94,6214,1396.3260490983653,131,29.4365485085108,445025
AK,Alaska,2020-10-03,95,8306,1505.9050478459357,139,25.2011559897165,551562
AL,Alabama,2020-10-03,95,158380,4151.6388855321493,1682,44.0905203022167,3814879
AR,Arkansas,2020-10-03,95,86525,3733.3090558578974,746,32.1877902995665,2317649
AZ,Arizona,2020-10-03,95,220399,3908.8364401689036,636,11.2796336460121,5638481
CA,California,2020-10-03,95,819436,2676.3576561989774,2159,7.0515039365290,30617582
CO,Colorado,2020-10-03,95,72555,1612.6139281568326,657,14.6025408421065,4499217
CT,Connecticut,2020-10-03,95,58297,2054.2686057423110,555,19.5570797157141,2837847
DC,Delaware,2020-10-03,95,15473,2008.9795791179342,50,6.4918877370837,770192
DE,District of Columbia,2020-10-03,95,21125,3657.4956586175792,188,32.5495471630819,577581
FL,Florida,2020-10-03,95,705965,4093.0708412338542,2753,15.9614485504477,17247808
GA,Georgia,2020-10-03,95,322078,3969.6349633735796,1444,17.7974058678688,8113542
HI,Hawaii,2020-10-03,95,12788,1145.8740291253436,94,8.4229088784628,1116004
IA,Iowa,2020-10-03,95,88470,3643.3960717872985,911,37.5170546105824,2428229
ID,Idaho,2020-10-03,95,43238,3229.4542238793485,677,50.5652553209288,1338864
IL,Illinois,2020-10-03,95,302827,3073.1546529684656,2442,24.7819502968658,9853946
IN,Indiana,2020-10-03,95,124059,2402.2679016971503,1419,27.4773950500025,5164245
KS,Kansas,2020-10-03,95,61111,2761.3751793892992,1362,61.5436336228866,2213064
KY,Kentucky,2020-10-03,95,72001,2078.0696847900688,1274,36.7697778978424,3464802
LA,Louisiana,2020-10-03,95,168826,4740.7533042566981,817,22.9419369621843,3561164
MA,Massachusetts,2020-10-03,95,134303,2424.3718480936613,672,12.1306142224592,5539703
MD,Maryland,2020-10-03,95,126819,2691.9802258250012,597,12.6724875201470,4710993
ME,Maine,2020-10-03,95,5486,500.8353341793184,18,1.6432803527575,1095370
MI,Michigan,2020-10-03,95,141271,1801.2542261024077,1275,16.2566920194560,7842924
MN,Minnesota,2020-10-03,95,102787,2370.2892326140471,1421,32.7685504932001,4336475
MO,Missouri,2020-10-03,95,131105,2750.3528016341214,1708,35.8308423415665,4766843
MS,Mississippi,2020-10-03,95,100167,4397.9845150480820,609,26.7390714473258,2277566
MT,Montana,2020-10-03,95,14356,1708.6611361715802,501,59.6293695473643,840190
NC,North Carolina,2020-10-03,95,216886,2649.0316974842590,2202,26.8950868099386,8187369
ND,North Dakota,2020-10-03,95,23084,3967.0659968963259,443,76.1310967174265,581891
NE,Nebraska,2020-10-03,95,46977,3221.2785274155303,792,54.3085466018073,1458334
NH,New Hampshire,2020-10-03,95,8597,778.3908487239895,63,5.7041553413530,1104458
NJ,New Jersey,2020-10-03,95,207576,2989.4527516802494,947,13.6384348664643,6943612
NM,New Mexico,2020-10-03,95,30296,1868.9801485634405,296,18.2604345119745,1620991
NV,Nevada,2020-10-03,95,81708,3422.3002391187162,526,22.0312567407897,2387517
NY,New York,2020-10-03,95,463360,3003.9035965807258,1731,11.2218515315980,15425262
OH,Ohio,2020-10-03,95,157966,1733.7789006595375,1157,12.6988224558645,9111081
OK,Oklahoma,2020-10-03,95,90748,3020.1685141408571,1189,39.5709036376943,3004733
OR,Oregon,2020-10-03,95,34511,1029.8178996918991,348,10.3844174058353,3351175
PA,Pennsylvania,2020-10-03,95,161284,1586.2893238137352,1161,11.4188754305929,10167376
RI,Rhode Island,2020-10-03,95,25245,2953.0944030994331,169,19.7691801990019,854866
SC,South Carolina,2020-10-03,95,150891,3737.2096957274136,1706,42.2535455455327,4037531
SD,South Dakota,2020-10-03,95,23986,3593.0960306070783,464,69.5070690486819,667558
TN,Tennessee,2020-10-03,95,199595,3752.4042967233508,1192,22.4097092697424,5319123
TX,Texas,2020-10-03,95,763010,3533.0963673901609,7006,32.4410861586814,21596071
UT,Utah,2020-10-03,95,76225,3350.8823294094270,1068,46.9497189610924,2274774
VA,Virginia,2020-10-03,95,150803,2259.3323326348220,1116,16.7199252217825,6674671
VT,Vermont,2020-10-03,95,1782,349.4227269875133,9,1.7647612474117,509984
WA,Washington,2020-10-03,95,88810,1492.1456116368876,694,11.6602753572345,5951832
WI,Wisconsin,2020-10-03,95,138002,3029.1250542984747,3054,67.0348829424758,4555837
WV,West Virginia,2020-10-03,95,16468,1149.5344064554859,161,11.2384648675816,1432580
WY,Wyoming,2020-10-03,95,6365,1430.2567271501601,151,33.9306780517948,445025
AK,Alaska,2020-10-04,96,8447,1531.4688103966553,141,25.5637625507196,551562
AL,Alabama,2020-10-04,96,159169,4172.3210618213579,789,20.6821762892086,3814879
AR,Arkansas,2020-10-04,96,87013,3754.3648757857639,488,21.0558199278666,2317649
AZ,Arizona,2020-10-04,96,220754,3915.1324620939576,355,6.2960219250539,5638481
CA,California,2020-10-04,96,823729,2690.3790116410891,4293,14.0213554421117,30617582
CO,Colorado,2020-10-04,96,73076,1624.1937208185335,521,11.5797926617009,4499217
CT,Connecticut,2020-10-04,96,58297,2054.2686057423110,555,19.5570797157141,2837847
DC,Delaware,2020-10-04,96,15519,2014.9521158360513,46,5.9725367181170,770192
DE,District of Columbia,2020-10-04,96,21243,3677.9256935390880,118,20.4300349215088,577581
FL,Florida,2020-10-04,96,707751,4103.4257802498729,1786,10.3549390160187,17247808
GA,Georgia,2020-10-04,96,322925,3980.0743004719764,847,10.4393370983967,8113542
HI,Hawaii,2020-10-04,96,12921,1157.7915491342325,133,11.9175200088889,1116004
IA,Iowa,2020-10-04,96,89096,3669.1761773704210,626,25.7801055831225,2428229
ID,Idaho,2020-10-04,96,43702,3264.1104697713883,464,34.6562458920398,1338864
IL,Illinois,2020-10-04,96,304280,3087.9000148772888,1453,14.7453619088231,9853946
IN,Indiana,2020-10-04,96,125146,2423.3164770455313,1087,21.0485753483810,5164245
KS,Kansas,2020-10-04,96,61111,2761.3751793892992,1362,61.5436336228866,2213064
KY,Kentucky,2020-10-04,96,72617,2095.8484784989157,616,17.7787937088469,3464802
LA,Louisiana,2020-10-04,96,169719,4765.8293748897832,893,25.0760706330851,3561164
MA,Massachusetts,2020-10-04,96,134947,2435.9970200568514,644,11.6251719631901,5539703
MD,Maryland,2020-10-04,96,127290,2701.9781179891373,471,9.9978921641361,4710993
ME,Maine,2020-10-04,96,5519,503.8480148260405,33,3.0126806467221,1095370
MI,Michigan,2020-10-04,96,141271,1801.2542261024077,1275,16.2566920194560,7842924
MN,Minnesota,2020-10-04,96,103826,2394.2487850154792,1039,23.9595524014320,4336475
MO,Missouri,2020-10-04,96,132431,2778.1699544121759,1326,27.8171527780546,4766843
MS,Mississippi,2020-10-04,96,100488,4412.0785083725345,321,14.0939933244525,2277566
MT,Montana,2020-10-04,96,14635,1741.8679108296933,279,33.2067746581130,840190
NC,North Carolina,2020-10-04,96,217496,2656.4821983716625,610,7.4505008874035,8187369
ND,North Dakota,2020-10-04,96,23495,4037.6977818869857,411,70.6317849906598,581891
NE,Nebraska,2020-10-04,96,47403,3250.4899426331691,426,29.2114152176388,1458334
NH,New Hampshire,2020-10-04,96,8645,782.7368718412108,48,4.3460231172213,1104458
NJ,New Jersey,2020-10-04,96,208202,2998.4682323839523,626,9.0154807037029,6943612
NM,New Mexico,2020-10-04,96,30477,1880.1461575048844,181,11.1660089414438,1620991
NV,Nevada,2020-10-04,96,82100,3438.7189703780120,392,16.4187312592957,2387517
NY,New York,2020-10-04,96,464582,3011.8256662350370,1222,7.9220696543112,15425262
OH,Ohio,2020-10-04,96,158907,1744.1069835730799,941,10.3280829135423,9111081
OK,Oklahoma,2020-10-04,96,91317,3039.1053048640262,569,18.9367907231691,3004733
OR,Oregon,2020-10-04,96,34770,1037.5465321864719,259,7.7286324945728,3351175
PA,Pennsylvania,2020-10-04,96,163535,1608.4287627407504,2251,22.1394389270152,10167376
RI,Rhode Island,2020-10-04,96,25369,2967.5996004052097,124,14.5051973057766,854866
SC,South Carolina,2020-10-04,96,151582,3754.3241154061727,691,17.1144196787591,4037531
SD,South Dakota,2020-10-04,96,24418,3657.8095086868856,432,64.7134780798073,667558
TN,Tennessee,2020-10-04,96,201210,3782.7664447691847,1615,30.3621480458339,5319123
TX,Texas,2020-10-04,96,765894,3546.4506483609912,2884,13.3542809708303,21596071
UT,Utah,2020-10-04,96,77618,3412.1191819495036,1393,61.2368525400765,2274774
VA,Virginia,2020-10-04,96,151870,2275.3181392760782,1067,15.9858066412562,6674671
VT,Vermont,2020-10-04,96,1788,350.5992344857878,6,1.1765074982745,509984
WA,Washington,2020-10-04,96,89419,1502.3777552861035,609,10.2321436492159,5951832
WI,Wisconsin,2020-10-04,96,139928,3071.4004912818435,1926,42.2754369833688,4555837
WV,West Virginia,2020-10-04,96,16628,1160.7030671934552,160,11.1686607379693,1432580
WY,Wyoming,2020-10-04,96,6504,1461.4909274759845,139,31.2342003258244,445025
AK,Alaska,2020-10-05,97,8643,1567.0042533749606,196,35.5354429783052,551562
AL,Alabama,2020-10-05,97,159713,4186.5810160689238,544,14.2599542475659,3814879
AR,Arkansas,2020-10-05,97,87430,3772.3572465028138,417,17.9923707170499,2317649
AZ,Arizona,2020-10-05,97,221070,3920.7368083709070,316,5.6043462769494,5638481
CA,California,2020-10-05,97,826784,2700.3569387027362,3055,9.9779270616471,30617582
